scientific_name,common_name,url,categories,category_count,edibility_rating,medicinal_rating,source
Larrea tridentata,Creosote Bush - Chaparral,https://pfaf.org/user/Plant.aspx?LatinName=Larrea+tridentata,Condiment; Tea,2,2,2,PFAF
Laser trilobum,Gladich,https://pfaf.org/user/Plant.aspx?LatinName=Laser+trilobum,Condiment; Drink; Seed; Stem,4,2,0,PFAF
Laserpitium latifolium,Laserwort,https://pfaf.org/user/Plant.aspx?LatinName=Laserpitium+latifolium,Condiment,1,1,1,PFAF
Laserpitium siler,,https://pfaf.org/user/Plant.aspx?LatinName=Laserpitium+siler,Condiment,1,1,1,PFAF
Lasthenia glabrata,"Yellowray Goldfields, Coulter's goldfields",https://pfaf.org/user/Plant.aspx?LatinName=Lasthenia+glabrata,Seed,1,1,0,PFAF
Lathyrus alatus,,https://pfaf.org/user/Plant.aspx?LatinName=Lathyrus+alatus,Seed,1,1,0,PFAF
Lathyrus aphaca,Yellow-Flowered Pea,https://pfaf.org/user/Plant.aspx?LatinName=Lathyrus+aphaca,Seed,1,1,1,PFAF
Lathyrus cicera,"Chickling Vetch, Red pea",https://pfaf.org/user/Plant.aspx?LatinName=Lathyrus+cicera,Seed; Seedpod,2,1,0,PFAF
Lathyrus davidii,,https://pfaf.org/user/Plant.aspx?LatinName=Lathyrus+davidii,Flowers; Seed; Seedpod,3,1,0,PFAF
Lathyrus japonicus maritimus,Beach Pea,https://pfaf.org/user/Plant.aspx?LatinName=Lathyrus+japonicus+maritimus,Coffee; Seed; Seedpod; Shoots,4,2,0,PFAF
Lathyrus latifolius,"Perennial Sweet Pea, Perennial pea",https://pfaf.org/user/Plant.aspx?LatinName=Lathyrus+latifolius,Seed; Seedpod,2,3,0,PFAF
Lathyrus linifolius montanus,Bitter Vetch,https://pfaf.org/user/Plant.aspx?LatinName=Lathyrus+linifolius+montanus,Root; Seed,2,2,0,PFAF
Lathyrus nervosus,Lord Anson's Pea,https://pfaf.org/user/Plant.aspx?LatinName=Lathyrus+nervosus,Seed,1,2,0,PFAF
Lathyrus ochroleucas,Cream Peavine,https://pfaf.org/user/Plant.aspx?LatinName=Lathyrus+ochroleucas,Root; Seed,2,1,1,PFAF
Lathyrus ochrus,Cyprus Vetch,https://pfaf.org/user/Plant.aspx?LatinName=Lathyrus+ochrus,Root; Seed,2,1,0,PFAF
Lathyrus ornatus,Bush Vetchling,https://pfaf.org/user/Plant.aspx?LatinName=Lathyrus+ornatus,Seedpod,1,1,1,PFAF
Lathyrus palustris,"Slenderstem Peavine, Marsh pea",https://pfaf.org/user/Plant.aspx?LatinName=Lathyrus+palustris,Seed,1,1,0,PFAF
Lathyrus polymorphus,"Manystem Peavine, Hoary pea",https://pfaf.org/user/Plant.aspx?LatinName=Lathyrus+polymorphus,Seedpod,1,1,0,PFAF
Lathyrus quinquenervius,,https://pfaf.org/user/Plant.aspx?LatinName=Lathyrus+quinquenervius,Seed,1,1,0,PFAF
Lathyrus sativus,"Chickling Pea, White pea",https://pfaf.org/user/Plant.aspx?LatinName=Lathyrus+sativus,Seed; Seedpod; Shoots,3,2,1,PFAF
Lathyrus tuberosus,"Earthnut Pea, Tuberous sweetpea",https://pfaf.org/user/Plant.aspx?LatinName=Lathyrus+tuberosus,Root,1,5,0,PFAF
Laurelia sempervirens,Chilean Laurel,https://pfaf.org/user/Plant.aspx?LatinName=Laurelia+sempervirens,Condiment,1,2,1,PFAF
Laurus nobilis,"Bay Tree, Sweet bay, Grecian Laurel, True Laurel,",https://pfaf.org/user/Plant.aspx?LatinName=Laurus+nobilis,Condiment; Tea,2,3,3,PFAF
Lavandula angustifolia,"English Lavender, True Lavender",https://pfaf.org/user/Plant.aspx?LatinName=Lavandula+angustifolia,Condiment; Tea,2,2,3,PFAF
Lavandula latifolia,"Spike Lavender, Broadleaved lavender",https://pfaf.org/user/Plant.aspx?LatinName=Lavandula+latifolia,Condiment,1,2,2,PFAF
Lavandula x intermedia,"Lavender, Lavandin",https://pfaf.org/user/Plant.aspx?LatinName=Lavandula+x+intermedia,Condiment; Tea,2,2,2,PFAF
Lavatera plebeia,Lavatera,https://pfaf.org/user/Plant.aspx?LatinName=Lavatera+plebeia,Root,1,2,1,PFAF
Lavatera species,Tree Lavatera,https://pfaf.org/user/Plant.aspx?LatinName=Lavatera+species,Flowers,1,2,0,PFAF
Lavatera thuringiaca,"Lavatera, Tree lavatera",https://pfaf.org/user/Plant.aspx?LatinName=Lavatera+thuringiaca,Flowers,1,3,0,PFAF
Lavatera trimestris,Annual mallow,https://pfaf.org/user/Plant.aspx?LatinName=Lavatera+trimestris,Oil,1,2,0,PFAF
Layia glandulosa,Whitedaisy Tidytips,https://pfaf.org/user/Plant.aspx?LatinName=Layia+glandulosa,Seed,1,1,0,PFAF
Layia platyglossa,Coastal Tidytips,https://pfaf.org/user/Plant.aspx?LatinName=Layia+platyglossa,Seed,1,1,0,PFAF
Lecythis corrugata,"Mahot rouge, Guacharaco",https://pfaf.org/user/Plant.aspx?LatinName=Lecythis+corrugata,Oil,1,3,0,PFAF
Lecythis minor,Coco de mono,https://pfaf.org/user/Plant.aspx?LatinName=Lecythis+minor,Oil,1,4,0,PFAF
Lecythis ollaria,"Monkey Pot. Sapucaia nut, Pot nut",https://pfaf.org/user/Plant.aspx?LatinName=Lecythis+ollaria,Oil,1,3,0,PFAF
Lecythis pisonis,Paradise Nut. Brazilian Monkey Pot,https://pfaf.org/user/Plant.aspx?LatinName=Lecythis+pisonis,Oil,1,3,2,PFAF
Lecythis zabucajo,"Sapucaia. Sapucaia nut, Paradise nut, Monkey nut",https://pfaf.org/user/Plant.aspx?LatinName=Lecythis+zabucajo,Oil,1,3,1,PFAF
Ledum columbianum,Labrador tea,https://pfaf.org/user/Plant.aspx?LatinName=Ledum+columbianum,Condiment; Tea,2,2,1,PFAF
Ledum glandulosum,"Labrador Tea, Western Labrador tea",https://pfaf.org/user/Plant.aspx?LatinName=Ledum+glandulosum,Condiment; Tea,2,2,1,PFAF
Ledum groenlandicum,"Labrador Tea, Bog Labrador tea",https://pfaf.org/user/Plant.aspx?LatinName=Ledum+groenlandicum,Condiment; Tea,2,2,3,PFAF
Ledum palustre,"Wild Rosemary, Marsh Labrador tea",https://pfaf.org/user/Plant.aspx?LatinName=Ledum+palustre,Condiment; Tea,2,2,3,PFAF
Legousia pentagonia,,https://pfaf.org/user/Plant.aspx?LatinName=Legousia+pentagonia,Shoots,1,2,0,PFAF
Leichhardtia leptophylla,Milk Vine,https://pfaf.org/user/Plant.aspx?LatinName=Leichhardtia+leptophylla,Fruit,1,1,0,PFAF
Lens culinaris,Lentil,https://pfaf.org/user/Plant.aspx?LatinName=Lens+culinaris,Seed; Seedpod,2,5,1,PFAF
Lens ervoides,,https://pfaf.org/user/Plant.aspx?LatinName=Lens+ervoides,Seed,1,1,0,PFAF
Leontice leontopetalum,Rakaf,https://pfaf.org/user/Plant.aspx?LatinName=Leontice+leontopetalum,Drink,1,1,1,PFAF
Leontodon hispidus,"Rough Hawkbit, Bristly hawkbit",https://pfaf.org/user/Plant.aspx?LatinName=Leontodon+hispidus,Coffee,1,2,1,PFAF
Leonurus cardiaca,"Motherwort, Common motherwort",https://pfaf.org/user/Plant.aspx?LatinName=Leonurus+cardiaca,Condiment; Tea,2,2,3,PFAF
Leonurus macranthus,,https://pfaf.org/user/Plant.aspx?LatinName=Leonurus+macranthus,Shoots,1,1,1,PFAF
Leonurus sibiricus,"Chinese Motherwort, Honeyweed",https://pfaf.org/user/Plant.aspx?LatinName=Leonurus+sibiricus,Root; Shoots,2,2,3,PFAF
Leopoldinia piassaba,Piassaba,https://pfaf.org/user/Plant.aspx?LatinName=Leopoldinia+piassaba,Drink,1,2,4,PFAF
Lepidium campestre,"Pepperwort, Field pepperweed",https://pfaf.org/user/Plant.aspx?LatinName=Lepidium+campestre,Condiment; Seedpod; Shoots,3,2,0,PFAF
Lepidium densiflorum,Common Pepperweed,https://pfaf.org/user/Plant.aspx?LatinName=Lepidium+densiflorum,Seed; Seedpod,2,2,1,PFAF
Lepidium fremontii,Desert Pepperweed,https://pfaf.org/user/Plant.aspx?LatinName=Lepidium+fremontii,Condiment; Drink; Seed,3,2,0,PFAF
Lepidium intermedium,,https://pfaf.org/user/Plant.aspx?LatinName=Lepidium+intermedium,Condiment; Seed,2,2,0,PFAF
Lepidium latifolium,"Dittander, Broadleaved pepperweed",https://pfaf.org/user/Plant.aspx?LatinName=Lepidium+latifolium,Condiment; Root,2,3,1,PFAF
Lepidium meyenii,Maca,https://pfaf.org/user/Plant.aspx?LatinName=Lepidium+meyenii,Root,1,5,3,PFAF
Lepidium nitidum,"Shining Pepperweed, Howell's pepperweed",https://pfaf.org/user/Plant.aspx?LatinName=Lepidium+nitidum,Condiment; Seed,2,2,0,PFAF
Lepidium sativum,"Cress, Gardencress pepperweed",https://pfaf.org/user/Plant.aspx?LatinName=Lepidium+sativum,Condiment; Oil; Shoots,3,3,1,PFAF
Lepidium virginicum,"Wild Pepper Grass, Virginia pepperweed, Intermediate pepperweed, Menzies' pepperweed, Hairy pepperwe",https://pfaf.org/user/Plant.aspx?LatinName=Lepidium+virginicum,Condiment; Seedpod,2,2,2,PFAF
Leptadenia hastata,"Akamongot, Anvara",https://pfaf.org/user/Plant.aspx?LatinName=Leptadenia+hastata,Flowers; Shoots,2,4,3,PFAF
Leptospermum ericoides,,https://pfaf.org/user/Plant.aspx?LatinName=Leptospermum+ericoides,Shoots; Tea,2,1,1,PFAF
Leptospermum laevigatum,"Coast Tea Tree, Australian teatree",https://pfaf.org/user/Plant.aspx?LatinName=Leptospermum+laevigatum,Tea,1,1,0,PFAF
Leptospermum lanigerum,woolly tea-tree,https://pfaf.org/user/Plant.aspx?LatinName=Leptospermum+lanigerum,Tea,1,2,0,PFAF
Leptospermum liversidgei,Lemon-Scented Tea Tree,https://pfaf.org/user/Plant.aspx?LatinName=Leptospermum+liversidgei,Tea,1,2,1,PFAF
Leptospermum petersonii,"Lemon Tea Tree, Common teatree",https://pfaf.org/user/Plant.aspx?LatinName=Leptospermum+petersonii,Tea,1,1,1,PFAF
Leptospermum polygalifolium,,https://pfaf.org/user/Plant.aspx?LatinName=Leptospermum+polygalifolium,Tea,1,1,0,PFAF
Leptospermum scoparium,"Tea Tree, Broom teatree, Manuka, New Zealand Tea Tree",https://pfaf.org/user/Plant.aspx?LatinName=Leptospermum+scoparium,Manna; Tea,2,3,0,PFAF
Lespedeza bicolor,"Lespedeza, Shrub lespedeza",https://pfaf.org/user/Plant.aspx?LatinName=Lespedeza+bicolor,Flowers; Oil; Seed; Stem; Tea,5,3,0,PFAF
Lespedeza capitata,Roundhead Lespedeza,https://pfaf.org/user/Plant.aspx?LatinName=Lespedeza+capitata,Tea,1,1,2,PFAF
Lespedeza juncea,"Chinese Lespedeza, Juncea lespedeza",https://pfaf.org/user/Plant.aspx?LatinName=Lespedeza+juncea,Shoots,1,1,1,PFAF
Leucaena leucocephala,"Leucaena, Lead Tree, White Tamarind",https://pfaf.org/user/Plant.aspx?LatinName=Leucaena+leucocephala,Coffee; Drink; Flowers; Gum; Seedpod,5,3,2,PFAF
Leucanthemum vulgare,"Ox-Eye Daisy, Marguerite",https://pfaf.org/user/Plant.aspx?LatinName=Leucanthemum+vulgare,Root; Shoots,2,2,2,PFAF
Leucas cephalotes,Spiderwort,https://pfaf.org/user/Plant.aspx?LatinName=Leucas+cephalotes,Shoots,1,1,2,PFAF
Leucas lanata,,https://pfaf.org/user/Plant.aspx?LatinName=Leucas+lanata,Shoots,1,1,0,PFAF
Leucocrinum montanum,"Sand Lily, Common starlily",https://pfaf.org/user/Plant.aspx?LatinName=Leucocrinum+montanum,Root,1,1,1,PFAF
Leucojum aestivum,Summer Snowflake,https://pfaf.org/user/Plant.aspx?LatinName=Leucojum+aestivum,Root,1,1,0,PFAF
Leucopogon lanceolatus,,https://pfaf.org/user/Plant.aspx?LatinName=Leucopogon+lanceolatus,Fruit,1,1,0,PFAF
Leucopogon leptospermoides,,https://pfaf.org/user/Plant.aspx?LatinName=Leucopogon+leptospermoides,Fruit,1,1,0,PFAF
Leucopogon montanus,,https://pfaf.org/user/Plant.aspx?LatinName=Leucopogon+montanus,Fruit,1,1,0,PFAF
Levisticum officinale,"Lovage, Garden lovage",https://pfaf.org/user/Plant.aspx?LatinName=Levisticum+officinale,Condiment; Flowers; Root; Seed; Stem; Tea,6,3,3,PFAF
Lewisia brachycalyx,Shortsepal lewisia,https://pfaf.org/user/Plant.aspx?LatinName=Lewisia+brachycalyx,Root,1,2,0,PFAF
Lewisia columbiana,"Columbian Bitterroot, Columbian lewisia, Wallowa lewisia",https://pfaf.org/user/Plant.aspx?LatinName=Lewisia+columbiana,Root,1,2,0,PFAF
Lewisia pygmaea,"Pigmy Bitterroot, Alpine lewisia",https://pfaf.org/user/Plant.aspx?LatinName=Lewisia+pygmaea,Root,1,2,0,PFAF
Lewisia rediviva,Bitter-Root,https://pfaf.org/user/Plant.aspx?LatinName=Lewisia+rediviva,Root,1,2,2,PFAF
Leycesteria formosa,Himalayan Honeysuckle,https://pfaf.org/user/Plant.aspx?LatinName=Leycesteria+formosa,Fruit,1,2,0,PFAF
Leymus arenarius,"Lyme Grass, Sand ryegrass",https://pfaf.org/user/Plant.aspx?LatinName=Leymus+arenarius,Seed,1,2,0,PFAF
Leymus condensatus,Giant Wild Rye,https://pfaf.org/user/Plant.aspx?LatinName=Leymus+condensatus,Seed,1,2,1,PFAF
Leymus racemosus,"Volga Wild Rye, Mammoth wildrye",https://pfaf.org/user/Plant.aspx?LatinName=Leymus+racemosus,Oil; Seed; Shoots; Stem,4,3,0,PFAF
Leymus triticoides,"Squaw Grass, Beardless wildrye",https://pfaf.org/user/Plant.aspx?LatinName=Leymus+triticoides,Seed,1,3,0,PFAF
Liatris punctata,"Snakeroot, Dotted blazing star, Mexican blazing star, Nebraska blazing star",https://pfaf.org/user/Plant.aspx?LatinName=Liatris+punctata,Root,1,1,2,PFAF
Ligularia hiberniflorum,,https://pfaf.org/user/Plant.aspx?LatinName=Ligularia+hiberniflorum,Stem,1,1,0,PFAF
Ligularia japonica,,https://pfaf.org/user/Plant.aspx?LatinName=Ligularia+japonica,Stem,1,1,0,PFAF
Ligusticum canbyi,Osha,https://pfaf.org/user/Plant.aspx?LatinName=Ligusticum+canbyi,Shoots; Stem,2,3,0,PFAF
Ligusticum hultenii,Hulten's Licorice Root,https://pfaf.org/user/Plant.aspx?LatinName=Ligusticum+hultenii,Root; Shoots,2,2,0,PFAF
Ligusticum mutellina,"Mountain Lovage, Alpine lovage",https://pfaf.org/user/Plant.aspx?LatinName=Ligusticum+mutellina,Tea,1,1,1,PFAF
Ligusticum porteri,Porter's Licorice Root,https://pfaf.org/user/Plant.aspx?LatinName=Ligusticum+porteri,Condiment,1,1,3,PFAF
Ligusticum scoticum,"Scottish Lovage, Scottish licorice-root, Hulten's licorice-root",https://pfaf.org/user/Plant.aspx?LatinName=Ligusticum+scoticum,Condiment; Root; Seed; Shoots; Stem,5,3,2,PFAF
Ligustrum indicum,,https://pfaf.org/user/Plant.aspx?LatinName=Ligustrum+indicum,Coffee,1,1,0,PFAF
Ligustrum japonicum,"Japanese Privet, Japanese Ligustrum, Waxleaf Ligustrum, Texas Privet, Waxleaf Privet",https://pfaf.org/user/Plant.aspx?LatinName=Ligustrum+japonicum,Coffee; Shoots,2,1,1,PFAF
Ligustrum lucidum,"Chinese Privet, Glossy privet, White Wax Tree, Tree Ligustrum",https://pfaf.org/user/Plant.aspx?LatinName=Ligustrum+lucidum,Shoots,1,1,3,PFAF
Ligustrum obtusifolium,Border privet,https://pfaf.org/user/Plant.aspx?LatinName=Ligustrum+obtusifolium,Coffee; Tea,2,2,0,PFAF
Lilium amabile,,https://pfaf.org/user/Plant.aspx?LatinName=Lilium+amabile,Flowers; Root; Shoots,3,2,0,PFAF
Lilium auratum,Golden-Rayed Lily,https://pfaf.org/user/Plant.aspx?LatinName=Lilium+auratum,Root,1,3,0,PFAF
Lilium brownii,Hong Kong Lily,https://pfaf.org/user/Plant.aspx?LatinName=Lilium+brownii,Condiment; Flowers; Root,3,3,2,PFAF
Lilium bulbiferum,"Fire Lily, Orange lily",https://pfaf.org/user/Plant.aspx?LatinName=Lilium+bulbiferum,Root,1,3,0,PFAF
Lilium callosum,,https://pfaf.org/user/Plant.aspx?LatinName=Lilium+callosum,Root,1,2,0,PFAF
Lilium canadense,"Meadow Lily, Canada lily",https://pfaf.org/user/Plant.aspx?LatinName=Lilium+canadense,Root,1,3,1,PFAF
Lilium canadense editorum,Meadow Lily,https://pfaf.org/user/Plant.aspx?LatinName=Lilium+canadense+editorum,Root,1,3,0,PFAF
Lilium canadense flavum,Meadow Lily,https://pfaf.org/user/Plant.aspx?LatinName=Lilium+canadense+flavum,Root,1,3,0,PFAF
Lilium candidum,Madonna Lily,https://pfaf.org/user/Plant.aspx?LatinName=Lilium+candidum,Root,1,3,2,PFAF
Lilium cernuum,,https://pfaf.org/user/Plant.aspx?LatinName=Lilium+cernuum,Root,1,2,0,PFAF
Lilium columbianum,"Columbia Tiger Lily, Columbia lily, Oregon Lily, Tiger Lily",https://pfaf.org/user/Plant.aspx?LatinName=Lilium+columbianum,Root,1,3,0,PFAF
Lilium concolor,Morning Star Lily,https://pfaf.org/user/Plant.aspx?LatinName=Lilium+concolor,Flowers; Root,2,2,2,PFAF
Lilium dauricum,,https://pfaf.org/user/Plant.aspx?LatinName=Lilium+dauricum,Flowers; Root,2,2,0,PFAF
Lilium davidii,,https://pfaf.org/user/Plant.aspx?LatinName=Lilium+davidii,Root,1,2,0,PFAF
Lilium distichum,,https://pfaf.org/user/Plant.aspx?LatinName=Lilium+distichum,Root,1,2,0,PFAF
Lilium formosanum,Formosa lily,https://pfaf.org/user/Plant.aspx?LatinName=Lilium+formosanum,Root,1,2,0,PFAF
Lilium formosanum pricei,,https://pfaf.org/user/Plant.aspx?LatinName=Lilium+formosanum+pricei,Root,1,2,0,PFAF
Lilium hansonii,,https://pfaf.org/user/Plant.aspx?LatinName=Lilium+hansonii,Root,1,2,0,PFAF
Lilium henryi,Henry's lily,https://pfaf.org/user/Plant.aspx?LatinName=Lilium+henryi,Root,1,2,0,PFAF
Lilium japonicum,Bamboo Lily,https://pfaf.org/user/Plant.aspx?LatinName=Lilium+japonicum,Root,1,2,2,PFAF
Lilium japonicum platyfolium,Bamboo Lily,https://pfaf.org/user/Plant.aspx?LatinName=Lilium+japonicum+platyfolium,Root,1,2,2,PFAF
Lilium kelleyanum,Kelley's Lily,https://pfaf.org/user/Plant.aspx?LatinName=Lilium+kelleyanum,Root,1,2,0,PFAF
Lilium lancifolium,"Tiger Lily, Devil Lily",https://pfaf.org/user/Plant.aspx?LatinName=Lilium+lancifolium,Flowers; Root,2,4,2,PFAF
Lilium leichtlinii,,https://pfaf.org/user/Plant.aspx?LatinName=Lilium+leichtlinii,Root,1,2,0,PFAF
Lilium leichtlinii maximowiczii,,https://pfaf.org/user/Plant.aspx?LatinName=Lilium+leichtlinii+maximowiczii,Root,1,2,0,PFAF
Lilium longiflorum,"White Trumpet Lily, Easter lily, Trumpet Lily",https://pfaf.org/user/Plant.aspx?LatinName=Lilium+longiflorum,Flowers; Root,2,3,2,PFAF
Lilium maculatum,,https://pfaf.org/user/Plant.aspx?LatinName=Lilium+maculatum,Flowers; Root,2,2,0,PFAF
Lilium martagon,"Turk's Cap Lily, Martagon lily",https://pfaf.org/user/Plant.aspx?LatinName=Lilium+martagon,Root,1,2,1,PFAF
Lilium medeoloides,,https://pfaf.org/user/Plant.aspx?LatinName=Lilium+medeoloides,Root,1,2,0,PFAF
Lilium monanthum,,https://pfaf.org/user/Plant.aspx?LatinName=Lilium+monanthum,Root,1,2,0,PFAF
Lilium nanum,,https://pfaf.org/user/Plant.aspx?LatinName=Lilium+nanum,Root,1,2,0,PFAF
Lilium nepalense,,https://pfaf.org/user/Plant.aspx?LatinName=Lilium+nepalense,Root,1,2,1,PFAF
Lilium nobilissimum,,https://pfaf.org/user/Plant.aspx?LatinName=Lilium+nobilissimum,Root,1,2,0,PFAF
Lilium pardalinum,"Panther Lily, Leopard lily, Pitkin Marsh lily, Vollmer's lilyShasta lily, Wiggins' lily",https://pfaf.org/user/Plant.aspx?LatinName=Lilium+pardalinum,Root,1,2,0,PFAF
Lilium philadelphicum,Wood Lily,https://pfaf.org/user/Plant.aspx?LatinName=Lilium+philadelphicum,Root,1,3,1,PFAF
Lilium pomponium,,https://pfaf.org/user/Plant.aspx?LatinName=Lilium+pomponium,Root,1,2,0,PFAF
Lilium pumilum,Coral Lily,https://pfaf.org/user/Plant.aspx?LatinName=Lilium+pumilum,Root,1,2,2,PFAF
Lilium rubellum,,https://pfaf.org/user/Plant.aspx?LatinName=Lilium+rubellum,Root,1,2,0,PFAF
Lilium sargentiae,,https://pfaf.org/user/Plant.aspx?LatinName=Lilium+sargentiae,Flowers; Root,2,2,0,PFAF
Lilium speciosum,Oriental Lily,https://pfaf.org/user/Plant.aspx?LatinName=Lilium+speciosum,Root,1,2,1,PFAF
Lilium superbum,"Swamp Lily, Turk's-cap lily, American Turk's Cap Lily",https://pfaf.org/user/Plant.aspx?LatinName=Lilium+superbum,Root,1,3,0,PFAF
Lilium tsingtauense,,https://pfaf.org/user/Plant.aspx?LatinName=Lilium+tsingtauense,Root,1,2,0,PFAF
Lilium wallichianum,,https://pfaf.org/user/Plant.aspx?LatinName=Lilium+wallichianum,Root,1,2,1,PFAF
Limnanthes alba,"Meadowfoam, White meadowfoam",https://pfaf.org/user/Plant.aspx?LatinName=Limnanthes+alba,Oil,1,0,0,PFAF
Limnocharis flava,"Sawah Lettuce, Sawah Flowering Rush",https://pfaf.org/user/Plant.aspx?LatinName=Limnocharis+flava,Flowers,1,4,0,PFAF
Linaria vulgaris,"Yellow Toadflax, Butter and eggs",https://pfaf.org/user/Plant.aspx?LatinName=Linaria+vulgaris,Shoots,1,1,2,PFAF
Lindera benzoin,"Spice Bush, Northern spicebush, Bush Northern Spice",https://pfaf.org/user/Plant.aspx?LatinName=Lindera+benzoin,Condiment; Tea,2,3,3,PFAF
Lindera obtusiloba,,https://pfaf.org/user/Plant.aspx?LatinName=Lindera+obtusiloba,Oil; Tea,2,2,0,PFAF
Lindera praecox,,https://pfaf.org/user/Plant.aspx?LatinName=Lindera+praecox,Oil,1,0,0,PFAF
Lindera umbellata,,https://pfaf.org/user/Plant.aspx?LatinName=Lindera+umbellata,Condiment; Oil,2,1,0,PFAF
Linum humile,,https://pfaf.org/user/Plant.aspx?LatinName=Linum+humile,Oil,1,1,0,PFAF
Linum hybrids,Perennial Flax,https://pfaf.org/user/Plant.aspx?LatinName=Linum+hybrids,Oil,1,4,4,PFAF
Linum marginale,Native Flax,https://pfaf.org/user/Plant.aspx?LatinName=Linum+marginale,Seed,1,1,0,PFAF
Linum perenne,"Perennial Flax, Blue flax, Alpine flax",https://pfaf.org/user/Plant.aspx?LatinName=Linum+perenne,Oil; Seed,2,3,2,PFAF
Linum usitatissimum,"Flax, Common flax",https://pfaf.org/user/Plant.aspx?LatinName=Linum+usitatissimum,Coffee; Gum; Oil; Seed,4,4,3,PFAF
Lippia graveolens,Mexican Oregano,https://pfaf.org/user/Plant.aspx?LatinName=Lippia+graveolens,Condiment; Tea,2,4,0,PFAF
Liquidambar orientalis,Oriental Sweet Gum,https://pfaf.org/user/Plant.aspx?LatinName=Liquidambar+orientalis,Gum,1,2,3,PFAF
Liquidambar styraciflua,"Sweet Gum, Red Gum, American Sweet Gum, Red Sweet Gum,",https://pfaf.org/user/Plant.aspx?LatinName=Liquidambar+styraciflua,Gum,1,2,3,PFAF
Liriodendron tulipifera,"Tulip Tree, Tulip Poplar, Yellow Poplar, Canary Whitewood",https://pfaf.org/user/Plant.aspx?LatinName=Liriodendron+tulipifera,Condiment,1,1,2,PFAF
Liriope graminifolia,Lilyturf,https://pfaf.org/user/Plant.aspx?LatinName=Liriope+graminifolia,Root,1,2,1,PFAF
Liriope minor,,https://pfaf.org/user/Plant.aspx?LatinName=Liriope+minor,Root,1,2,1,PFAF
Liriope muscari,"Lilyturf, Big blue lilyturf, Border Grass, Blue Lilyturf, Liriope",https://pfaf.org/user/Plant.aspx?LatinName=Liriope+muscari,Root,1,2,1,PFAF
Liriope spicata,"Lily Turf, Creeping liriope, Creeping Lilyturf",https://pfaf.org/user/Plant.aspx?LatinName=Liriope+spicata,Root,1,2,1,PFAF
Lissanthe sapida,,https://pfaf.org/user/Plant.aspx?LatinName=Lissanthe+sapida,Fruit,1,1,0,PFAF
Lissanthe strigosa,,https://pfaf.org/user/Plant.aspx?LatinName=Lissanthe+strigosa,Fruit,1,0,0,PFAF
Lithocarpus corneus,,https://pfaf.org/user/Plant.aspx?LatinName=Lithocarpus+corneus,Seed,1,1,0,PFAF
Lithocarpus densiflorus,Tanbark Oak,https://pfaf.org/user/Plant.aspx?LatinName=Lithocarpus+densiflorus,Oil; Seed,2,2,1,PFAF
Lithocarpus edulis,,https://pfaf.org/user/Plant.aspx?LatinName=Lithocarpus+edulis,Seed,1,1,0,PFAF
Lithocarpus glaber,Japanese Oak,https://pfaf.org/user/Plant.aspx?LatinName=Lithocarpus+glaber,Seed,1,1,0,PFAF
Lithocarpus pachyphylla,,https://pfaf.org/user/Plant.aspx?LatinName=Lithocarpus+pachyphylla,Coffee; Seed,2,2,1,PFAF
Lithospermum canescens,"Paint Indian, Hoary puccoon",https://pfaf.org/user/Plant.aspx?LatinName=Lithospermum+canescens,Colouring,1,1,1,PFAF
Lithospermum incisum,"Narrow-Leaf Gromwell, Narrowleaf stoneseed",https://pfaf.org/user/Plant.aspx?LatinName=Lithospermum+incisum,Root; Tea,2,1,2,PFAF
Lithospermum multiflorum,"Manyflowered Gromwell, Manyflowered stoneseed",https://pfaf.org/user/Plant.aspx?LatinName=Lithospermum+multiflorum,Seed,1,1,1,PFAF
Lithospermum officinale,"Gromwell, European stoneseed",https://pfaf.org/user/Plant.aspx?LatinName=Lithospermum+officinale,Tea,1,1,2,PFAF
Lithospermum ruderale,"Western Gromwell, Western Stoneseed",https://pfaf.org/user/Plant.aspx?LatinName=Lithospermum+ruderale,Seed,1,1,2,PFAF
Litsea citrata,,https://pfaf.org/user/Plant.aspx?LatinName=Litsea+citrata,Fruit,1,1,0,PFAF
