recommended_soil,temperature,humidity,soil_moisture
loam soil,13,91.0,18
loam soil,24,80.0,19
loam soil,23,81.0,20
loam soil,22,82.0,21
loam soil,21,83.0,22
loam soil,20,84.0,23
loam soil,19,85.0,24
loam soil,18,86.0,25
loam soil,17,87.0,26
loam soil,16,88.0,27
loam soil,15,89.0,28
loam soil,14,90.0,29
loam soil,13,91.0,30
loam soil,24,80.0,31
loam soil,23,81.0,32
loam soil,22,82.0,33
loam soil,21,83.0,34
loam soil,20,84.0,35
loam soil,19,85.0,36
loam soil,18,86.0,37
loam soil,17,87.0,38
loam soil,16,88.0,39
loam soil,15,89.0,40
loam soil,14,90.0,41
loam soil,24,80.0,42
loam soil,23,81.0,43
loam soil,22,82.0,44
loam soil,21,83.0,45
loam soil,20,84.0,46
loam soil,19,85.0,47
loam soil,18,86.0,48
loam soil,17,87.0,49
loam soil,16,88.0,50
loam soil,15,89.0,51
loam soil,14,90.0,52
loam soil,13,91.0,53
loam soil,24,80.0,54
loam soil,23,81.0,55
loam soil,22,82.0,56
loam soil,21,83.0,57
loam soil,20,84.0,58
loam soil,19,85.0,59
loam soil,18,86.0,60
loam soil,17,87.0,61
loam soil,16,88.0,62
loam soil,15,89.0,63
loam soil,14,90.0,64
loam soil,13,91.0,65
loam soil,24,80.0,66
loam soil,23,81.0,67
loam soil,22,82.0,68
loam soil,21,83.0,69
loam soil,24,80.0,70
loam soil,23,81.0,71
loam soil,22,82.0,72
loam soil,21,83.0,73
loam soil,20,84.0,74
loam soil,19,85.0,75
loam soil,18,86.0,76
loam soil,17,87.0,77
loam soil,16,88.0,78
loam soil,15,89.0,79
loam soil,18,86.0,1
loam soil,17,87.0,2
loam soil,16,88.0,3
loam soil,15,89.0,4
loam soil,14,90.0,5
loam soil,13,91.0,6
loam soil,24,80.0,7
loam soil,23,81.0,8
loam soil,22,82.0,9
loam soil,21,83.0,10
loam soil,20,84.0,11
loam soil,19,85.0,12
loam soil,18,86.0,13
loam soil,17,87.0,14
loam soil,16,88.0,15
loam soil,15,89.0,16
loam soil,14,90.0,17
loam soil,13,91.0,18
loam soil,24,80.0,19
loam soil,23,81.0,20
loam soil,22,82.0,21
loam soil,21,83.0,22
loam soil,20,84.0,23
loam soil,19,85.0,24
loam soil,18,86.0,25
loam soil,17,87.0,26
loam soil,16,88.0,27
loam soil,15,89.0,28
loam soil,14,90.0,29
loam soil,13,91.0,30
loam soil,24,80.0,31
loam soil,23,81.0,32
loam soil,22,82.0,33
loam soil,21,83.0,34
loam soil,20,84.0,35
loam soil,19,85.0,36
loam soil,18,86.0,37
loam soil,17,87.0,38
loam soil,16,88.0,39
loam soil,15,89.0,40
loam soil,14,90.0,41
loam soil,24,80.0,42
loam soil,23,81.0,43
loam soil,22,82.0,44
loam soil,21,83.0,45
loam soil,20,84.0,46
loam soil,19,85.0,47
loam soil,18,86.0,48
loam soil,17,87.0,49
loam soil,16,88.0,50
loam soil,15,89.0,51
loam soil,14,90.0,52
loam soil,13,91.0,53
loam soil,24,80.0,54
loam soil,23,81.0,55
loam soil,22,82.0,56
loam soil,21,83.0,57
loam soil,20,84.0,58
loam soil,19,85.0,59
loam soil,18,86.0,60
loam soil,17,87.0,61
loam soil,16,88.0,62
loam soil,15,89.0,63
loam soil,14,90.0,64
loam soil,13,91.0,65
loam soil,24,80.0,66
loam soil,23,81.0,67
loam soil,22,82.0,68
loam soil,21,83.0,69
loam soil,18,86.0,1
loam soil,17,87.0,2
loam soil,16,88.0,3
loam soil,15,89.0,4
loam soil,14,90.0,5
loam soil,13,91.0,6
loam soil,24,80.0,7
loam soil,23,81.0,8
loam soil,22,82.0,9
loam soil,21,83.0,10
loam soil,20,84.0,11
loam soil,19,85.0,12
loam soil,18,86.0,13
loam soil,17,87.0,14
loam soil,16,88.0,15
loam soil,15,89.0,16
loam soil,14,90.0,17
loam soil,13,91.0,18
loam soil,24,80.0,19
loam soil,23,81.0,20
loam soil,22,82.0,21
loam soil,21,83.0,22
loam soil,20,84.0,23
loam soil,19,85.0,24
loam soil,18,86.0,25
loam soil,17,87.0,26
loam soil,16,88.0,27
loam soil,15,89.0,28
loam soil,14,90.0,29
loam soil,13,91.0,30
loam soil,24,80.0,31
loam soil,23,81.0,32
loam soil,22,82.0,33
loam soil,21,83.0,34
loam soil,20,84.0,35
loam soil,19,85.0,36
loam soil,18,86.0,37
loam soil,17,87.0,38
loam soil,16,88.0,39
loam soil,15,89.0,40
loam soil,14,90.0,41
loam soil,24,80.0,42
loam soil,23,81.0,43
loam soil,22,82.0,44
loam soil,21,83.0,45
loam soil,20,84.0,46
loam soil,19,85.0,47
loam soil,18,86.0,48
loam soil,17,87.0,49
loam soil,16,88.0,50
loam soil,15,89.0,51
loam soil,14,90.0,52
loam soil,13,91.0,53
loam soil,24,80.0,54
loam soil,23,81.0,55
loam soil,22,82.0,56
loam soil,21,83.0,57
loam soil,20,84.0,58
loam soil,19,85.0,59
loam soil,18,86.0,60
loam soil,17,87.0,61
loam soil,16,88.0,62
loam soil,15,89.0,63
loam soil,14,90.0,64
loam soil,13,91.0,65
loam soil,24,80.0,66
loam soil,23,81.0,67
loam soil,22,82.0,68
loam soil,21,83.0,69
loam soil,18,86.0,1
loam soil,17,87.0,2
loam soil,16,88.0,3
loam soil,15,89.0,4
loam soil,14,90.0,5
loam soil,13,91.0,6
loam soil,24,80.0,7
loam soil,23,81.0,8
loam soil,22,82.0,9
loam soil,21,83.0,10
loam soil,20,84.0,11
loam soil,19,85.0,12
loam soil,18,86.0,13
loam soil,17,87.0,14
loam soil,16,88.0,15
loam soil,15,89.0,16
loam soil,14,90.0,17
loam soil,13,91.0,18
loam soil,24,80.0,19
loam soil,23,81.0,20
loam soil,22,82.0,21
loam soil,21,83.0,22
loam soil,20,84.0,23
loam soil,19,85.0,24
loam soil,18,86.0,25
loam soil,17,87.0,26
loam soil,16,88.0,27
loam soil,15,89.0,28
loam soil,14,90.0,29
loam soil,13,91.0,30
loam soil,24,80.0,31
loam soil,23,81.0,32
loam soil,22,82.0,33
loam soil,21,83.0,34
loam soil,20,84.0,35
loam soil,19,85.0,36
loam soil,18,86.0,37
loam soil,17,87.0,38
loam soil,16,88.0,39
loam soil,15,89.0,40
loam soil,14,90.0,41
loam soil,24,80.0,42
loam soil,23,81.0,43
loam soil,22,82.0,44
loam soil,21,83.0,45
loam soil,20,84.0,46
loam soil,19,85.0,47
loam soil,18,86.0,48
loam soil,17,87.0,49
loam soil,16,88.0,50
loam soil,15,89.0,51
loam soil,14,90.0,52
loam soil,13,91.0,53
loam soil,24,80.0,54
loam soil,23,81.0,55
loam soil,22,82.0,56
loam soil,21,83.0,57
loam soil,20,84.0,58
loam soil,19,85.0,59
loam soil,18,86.0,60
loam soil,17,87.0,61
loam soil,16,88.0,62
loam soil,15,89.0,63
loam soil,14,90.0,64
loam soil,13,91.0,65
loam soil,24,80.0,66
loam soil,23,81.0,67
loam soil,22,82.0,68
loam soil,21,83.0,69
loam soil,18,86.0,1
loam soil,17,87.0,2
loam soil,16,88.0,3
loam soil,15,89.0,4
loam soil,14,90.0,5
loam soil,13,91.0,6
loam soil,24,80.0,7
loam soil,23,81.0,8
loam soil,22,82.0,9
loam soil,21,83.0,10
loam soil,20,84.0,11
loam soil,19,85.0,12
loam soil,18,86.0,13
loam soil,17,87.0,14
loam soil,16,88.0,15
loam soil,15,89.0,16
loam soil,14,90.0,17
loam soil,13,91.0,18
loam soil,24,80.0,19
loam soil,23,81.0,20
loam soil,22,82.0,21
loam soil,21,83.0,22
loam soil,20,84.0,23
loam soil,19,85.0,24
loam soil,18,86.0,25
loam soil,17,87.0,26
loam soil,16,88.0,27
loam soil,15,89.0,28
loam soil,14,90.0,29
loam soil,13,91.0,30
loam soil,24,80.0,31
loam soil,23,81.0,32
loam soil,22,82.0,33
loam soil,21,83.0,34
loam soil,20,84.0,35
loam soil,19,85.0,36
loam soil,18,86.0,37
loam soil,17,87.0,38
loam soil,16,88.0,39
loam soil,15,89.0,40
loam soil,14,90.0,41
loam soil,24,80.0,42
loam soil,23,81.0,43
loam soil,22,82.0,44
loam soil,21,83.0,45
loam soil,20,84.0,46
loam soil,19,85.0,47
loam soil,18,86.0,48
loam soil,17,87.0,49
clay soil,18,86.0,1
clay soil,17,87.0,2
clay soil,16,88.0,3
clay soil,15,89.0,4
clay soil,14,90.0,5
clay soil,13,91.0,6
clay soil,24,80.0,7
clay soil,23,81.0,8
clay soil,22,82.0,9
clay soil,21,83.0,10
clay soil,20,84.0,11
clay soil,19,85.0,12
clay soil,18,86.0,13
clay soil,17,87.0,14
clay soil,16,88.0,15
clay soil,15,89.0,16
clay soil,14,90.0,17
clay soil,13,91.0,18
clay soil,24,80.0,19
clay soil,23,81.0,20
clay soil,22,82.0,21
clay soil,21,83.0,22
clay soil,20,84.0,23
clay soil,19,85.0,24
clay soil,18,86.0,25
clay soil,17,87.0,26
clay soil,16,88.0,27
clay soil,15,89.0,28
clay soil,14,90.0,29
clay soil,13,91.0,30
clay soil,24,80.0,31
clay soil,23,81.0,32
clay soil,22,82.0,33
clay soil,21,83.0,34
clay soil,20,84.0,35
clay soil,19,85.0,36
clay soil,18,86.0,37
clay soil,17,87.0,38
clay soil,16,88.0,39
clay soil,15,89.0,40
clay soil,14,90.0,41
clay soil,24,80.0,42
clay soil,23,81.0,43
clay soil,22,82.0,44
clay soil,21,83.0,45
clay soil,20,84.0,46
clay soil,19,85.0,47
clay soil,18,86.0,48
clay soil,17,87.0,49
clay soil,16,88.0,50
clay soil,15,89.0,51
clay soil,14,90.0,52
clay soil,13,91.0,53
clay soil,24,80.0,54
clay soil,23,81.0,55
clay soil,22,82.0,56
clay soil,21,83.0,57
clay soil,20,84.0,58
clay soil,19,85.0,59
clay soil,18,86.0,60
clay soil,17,87.0,61
clay soil,16,88.0,62
clay soil,15,89.0,63
clay soil,14,90.0,64
clay soil,13,91.0,65
clay soil,24,80.0,66
clay soil,23,81.0,67
clay soil,22,82.0,68
clay soil,21,83.0,69
clay soil,18,86.0,1
clay soil,17,87.0,2
clay soil,16,88.0,3
clay soil,15,89.0,4
clay soil,14,90.0,5
clay soil,13,91.0,6
clay soil,24,80.0,7
clay soil,23,81.0,8
clay soil,22,82.0,9
clay soil,21,83.0,10
clay soil,20,84.0,11
clay soil,19,85.0,12
clay soil,18,86.0,13
clay soil,17,87.0,14
clay soil,16,88.0,15
clay soil,15,89.0,16
clay soil,14,90.0,17
clay soil,13,91.0,18
clay soil,24,80.0,19
clay soil,23,81.0,20
clay soil,22,82.0,21
clay soil,21,83.0,22
clay soil,20,84.0,23
clay soil,19,85.0,24
clay soil,18,86.0,25
clay soil,17,87.0,26
clay soil,16,88.0,27
clay soil,15,89.0,28
clay soil,14,90.0,29
clay soil,13,91.0,30
clay soil,24,80.0,31
clay soil,23,81.0,32
clay soil,22,82.0,33
clay soil,21,83.0,34
clay soil,20,84.0,35
clay soil,19,85.0,36
clay soil,18,86.0,37
clay soil,17,87.0,38
clay soil,16,88.0,39
clay soil,15,89.0,40
clay soil,14,90.0,41
clay soil,24,80.0,42
clay soil,23,81.0,43
clay soil,22,82.0,44
clay soil,21,83.0,45
clay soil,20,84.0,46
clay soil,19,85.0,47
clay soil,18,86.0,48
clay soil,17,87.0,49
clay soil,16,88.0,50
clay soil,15,89.0,51
clay soil,14,90.0,52
clay soil,13,91.0,53
clay soil,24,80.0,54
clay soil,23,81.0,55
clay soil,22,82.0,56
clay soil,21,83.0,57
clay soil,20,84.0,58
clay soil,19,85.0,59
clay soil,18,86.0,1
clay soil,17,87.0,2
clay soil,16,88.0,3
clay soil,15,89.0,4
clay soil,14,90.0,5
clay soil,13,91.0,6
clay soil,24,80.0,7
clay soil,23,81.0,8
clay soil,22,82.0,9
clay soil,21,83.0,10
clay soil,20,84.0,11
clay soil,19,85.0,12
clay soil,18,86.0,13
clay soil,17,87.0,14
clay soil,16,88.0,15
clay soil,15,89.0,16
clay soil,14,90.0,17
clay soil,13,91.0,18
clay soil,24,80.0,19
clay soil,23,81.0,20
clay soil,22,82.0,21
clay soil,21,83.0,22
clay soil,20,84.0,23
clay soil,19,85.0,24
clay soil,18,86.0,25
clay soil,17,87.0,26
clay soil,16,88.0,27
clay soil,15,89.0,28
clay soil,14,90.0,29
clay soil,13,91.0,30
clay soil,24,80.0,31
clay soil,23,81.0,32
clay soil,22,82.0,33
clay soil,21,83.0,34
clay soil,20,84.0,35
clay soil,19,85.0,36
clay soil,18,86.0,37
clay soil,17,87.0,38
clay soil,16,88.0,39
clay soil,15,89.0,40
clay soil,14,90.0,41
clay soil,24,80.0,42
clay soil,23,81.0,43
clay soil,22,82.0,44
clay soil,21,83.0,45
clay soil,20,84.0,46
clay soil,19,85.0,47
clay soil,18,86.0,48
clay soil,17,87.0,49
clay soil,16,88.0,50
clay soil,15,89.0,51
clay soil,14,90.0,52
clay soil,13,91.0,53
clay soil,24,80.0,54
clay soil,23,81.0,55
clay soil,22,82.0,56
clay soil,21,83.0,57
clay soil,20,84.0,58
clay soil,19,85.0,59
clay soil,18,86.0,1
clay soil,17,87.0,2
clay soil,16,88.0,3
clay soil,15,89.0,4
clay soil,14,90.0,5
clay soil,13,91.0,6
clay soil,24,80.0,7
clay soil,23,81.0,8
clay soil,22,82.0,9
clay soil,21,83.0,10
clay soil,20,84.0,11
clay soil,19,85.0,12
clay soil,18,86.0,13
clay soil,17,87.0,14
clay soil,16,88.0,15
clay soil,15,89.0,16
clay soil,14,90.0,17
clay soil,13,91.0,18
clay soil,24,80.0,19
clay soil,23,81.0,20
clay soil,22,82.0,21
clay soil,21,83.0,22
clay soil,20,84.0,23
clay soil,19,85.0,24
clay soil,18,86.0,25
clay soil,17,87.0,26
clay soil,16,88.0,27
clay soil,15,89.0,28
clay soil,14,90.0,29
clay soil,13,91.0,30
clay soil,24,80.0,31
clay soil,23,81.0,32
clay soil,22,82.0,33
clay soil,21,83.0,34
clay soil,20,84.0,35
clay soil,19,85.0,36
clay soil,18,86.0,37
clay soil,17,87.0,38
clay soil,16,88.0,39
clay soil,15,89.0,40
clay soil,14,90.0,41
clay soil,24,80.0,42
clay soil,23,81.0,43
clay soil,22,82.0,44
clay soil,21,83.0,45
clay soil,20,84.0,46
clay soil,19,85.0,47
clay soil,18,86.0,48
clay soil,17,87.0,49
clay soil,18,86.0,1
clay soil,17,87.0,2
clay soil,16,88.0,3
clay soil,15,89.0,4
clay soil,14,90.0,5
clay soil,13,91.0,6
clay soil,24,80.0,7
clay soil,23,81.0,8
clay soil,22,82.0,9
clay soil,21,83.0,10
clay soil,20,84.0,11
clay soil,19,85.0,12
clay soil,18,86.0,13
clay soil,17,87.0,14
clay soil,16,88.0,15
clay soil,15,89.0,16
clay soil,14,90.0,17
clay soil,13,91.0,18
clay soil,24,80.0,19
clay soil,23,81.0,20
clay soil,22,82.0,21
clay soil,21,83.0,22
clay soil,20,84.0,23
clay soil,19,85.0,24
clay soil,18,86.0,25
clay soil,17,87.0,26
clay soil,16,88.0,27
clay soil,15,89.0,28
clay soil,14,90.0,29
clay soil,13,91.0,30
clay soil,24,80.0,31
clay soil,23,81.0,32
clay soil,22,82.0,33
clay soil,21,83.0,34
clay soil,20,84.0,35
clay soil,19,85.0,36
clay soil,18,86.0,37
clay soil,17,87.0,38
clay soil,16,88.0,39
loam soil,25,80.0,1
loam soil,26,77.0,2
loam soil,27,74.0,3
loam soil,28,71.0,4
loam soil,29,68.0,5
loam soil,30,65.0,6
loam soil,31,62.0,7
loam soil,32,59.0,8
loam soil,33,56.0,9
loam soil,34,53.0,10
loam soil,35,50.0,11
loam soil,36,47.0,12
loam soil,37,44.0,13
loam soil,38,41.0,14
loam soil,39,38.0,15
loam soil,40,35.0,16
loam soil,41,32.0,17
loam soil,42,29.0,18
loam soil,43,26.0,19
loam soil,44,23.0,20
loam soil,45,20.0,21
loam soil,46,17.0,22
loam soil,25,78.0,23
loam soil,26,75.0,24
loam soil,27,72.0,25
loam soil,28,69.0,26
loam soil,29,66.0,27
loam soil,30,63.0,28
loam soil,31,60.0,29
loam soil,32,57.0,30
loam soil,33,54.0,31
loam soil,34,51.0,32
loam soil,35,48.0,33
loam soil,36,45.0,34
loam soil,37,42.0,35
loam soil,38,39.0,36
loam soil,39,36.0,37
loam soil,40,33.0,38
loam soil,41,30.0,39
loam soil,42,27.0,40
loam soil,43,24.0,41
loam soil,44,21.0,42
loam soil,45,18.0,43
loam soil,46,15.0,44
loam soil,25,76.0,45
loam soil,26,73.0,46
loam soil,27,70.0,47
loam soil,28,67.0,48
loam soil,29,64.0,49
loam soil,30,61.0,50
loam soil,31,58.0,51
loam soil,32,55.0,52
loam soil,33,52.0,53
loam soil,34,49.0,54
loam soil,35,46.0,55
loam soil,36,43.0,56
loam soil,37,40.0,57
loam soil,38,37.0,58
loam soil,39,34.0,59
loam soil,40,31.0,60
loam soil,25,80.0,61
loam soil,26,77.0,62
loam soil,27,74.0,63
loam soil,28,71.0,64
loam soil,29,68.0,65
loam soil,30,65.0,66
loam soil,31,62.0,67
loam soil,32,59.0,68
loam soil,33,56.0,69
loam soil,34,53.0,70
loam soil,35,50.0,71
loam soil,36,47.0,72
loam soil,37,44.0,73
loam soil,38,41.0,74
loam soil,39,38.0,75
loam soil,40,35.0,76
loam soil,41,32.0,77
loam soil,42,29.0,78
loam soil,43,26.0,79
loam soil,44,23.0,80
loam soil,45,20.0,81
loam soil,46,17.0,82
loam soil,25,78.0,83
loam soil,26,75.0,84
loam soil,27,72.0,85
loam soil,28,69.0,86
loam soil,29,66.0,87
loam soil,30,63.0,88
loam soil,31,60.0,89
loam soil,32,57.0,90
loam soil,33,54.0,91
loam soil,34,51.0,92
loam soil,35,48.0,93
loam soil,36,45.0,94
loam soil,37,42.0,95
loam soil,38,39.0,96
loam soil,39,36.0,97
loam soil,40,33.0,98
loam soil,41,30.0,99
loam soil,42,27.0,100
loam soil,43,24.0,1
loam soil,44,21.0,2
loam soil,45,18.0,3
loam soil,46,15.0,4
loam soil,25,76.0,5
loam soil,26,73.0,6
loam soil,27,70.0,7
loam soil,28,67.0,8
loam soil,29,64.0,9
loam soil,30,61.0,10
loam soil,31,58.0,11
loam soil,32,55.0,12
loam soil,33,52.0,13
loam soil,34,49.0,14
loam soil,35,46.0,15
loam soil,36,43.0,16
loam soil,37,40.0,17
loam soil,38,37.0,18
loam soil,39,34.0,19
loam soil,40,31.0,20
loam soil,25,80.0,21
loam soil,26,77.0,22
loam soil,27,74.0,23
loam soil,28,71.0,24
loam soil,29,68.0,25
loam soil,30,65.0,26
loam soil,31,62.0,27
loam soil,32,59.0,28
loam soil,33,56.0,29
loam soil,34,53.0,30
loam soil,35,50.0,31
loam soil,36,47.0,32
loam soil,37,44.0,33
loam soil,38,41.0,34
loam soil,39,38.0,35
loam soil,40,35.0,36
loam soil,41,32.0,37
loam soil,42,29.0,38
loam soil,43,26.0,39
loam soil,44,23.0,40
loam soil,45,20.0,41
loam soil,46,17.0,42
loam soil,25,78.0,43
loam soil,26,75.0,44
loam soil,27,72.0,45
loam soil,28,69.0,46
loam soil,29,66.0,47
loam soil,30,63.0,48
loam soil,31,60.0,49
loam soil,32,57.0,50
loam soil,33,54.0,51
loam soil,34,51.0,52
loam soil,35,48.0,53
loam soil,36,45.0,54
loam soil,37,42.0,55
loam soil,38,39.0,56
loam soil,39,36.0,57
loam soil,40,33.0,58
loam soil,41,30.0,59
loam soil,42,27.0,60
loam soil,43,24.0,61
loam soil,44,21.0,62
loam soil,45,18.0,63
loam soil,46,15.0,64
loam soil,25,76.0,65
loam soil,26,73.0,66
loam soil,27,70.0,67
loam soil,28,67.0,68
loam soil,29,64.0,69
loam soil,30,61.0,70
loam soil,31,58.0,71
loam soil,32,55.0,72
loam soil,33,52.0,73
loam soil,34,49.0,74
loam soil,35,46.0,75
loam soil,36,43.0,76
loam soil,37,40.0,77
loam soil,38,37.0,78
loam soil,39,34.0,79
loam soil,40,31.0,80
loam soil,25,80.0,81
loam soil,26,77.0,82
loam soil,27,74.0,83
loam soil,28,71.0,84
loam soil,29,68.0,85
loam soil,30,65.0,86
loam soil,31,62.0,87
loam soil,32,59.0,88
loam soil,33,56.0,89
loam soil,34,53.0,90
loam soil,35,50.0,91
loam soil,36,47.0,92
loam soil,37,44.0,93
loam soil,38,41.0,94
loam soil,39,38.0,95
loam soil,40,35.0,96
loam soil,41,32.0,97
loam soil,42,29.0,98
loam soil,43,26.0,99
loam soil,44,23.0,100
loam soil,45,20.0,1
loam soil,46,17.0,2
loam soil,25,78.0,3
loam soil,26,75.0,4
loam soil,27,72.0,5
loam soil,28,69.0,6
loam soil,29,66.0,7
loam soil,30,63.0,8
loam soil,31,60.0,9
loam soil,32,57.0,10
loam soil,33,54.0,11
loam soil,34,51.0,12
loam soil,35,48.0,13
loam soil,36,45.0,14
loam soil,37,42.0,15
loam soil,38,39.0,16
loam soil,39,36.0,17
loam soil,40,33.0,18
loam soil,41,30.0,19
loam soil,42,27.0,20
loam soil,43,24.0,21
loam soil,44,21.0,22
loam soil,45,18.0,23
loam soil,46,15.0,24
loam soil,25,76.0,25
loam soil,26,73.0,26
loam soil,27,70.0,27
loam soil,28,67.0,28
loam soil,29,64.0,29
loam soil,30,61.0,30
loam soil,31,58.0,31
loam soil,32,55.0,32
loam soil,33,52.0,33
loam soil,34,49.0,34
loam soil,35,46.0,35
loam soil,36,43.0,36
loam soil,37,40.0,37
loam soil,38,37.0,38
loam soil,39,34.0,39
loam soil,40,31.0,40
loam soil,25,80.0,41
loam soil,26,77.0,42
loam soil,27,74.0,43
loam soil,28,71.0,44
loam soil,29,68.0,45
loam soil,30,65.0,46
loam soil,31,62.0,47
loam soil,32,59.0,48
loam soil,33,56.0,49
loam soil,34,53.0,50
loam soil,35,50.0,51
loam soil,36,47.0,52
loam soil,37,44.0,53
loam soil,38,41.0,54
loam soil,39,38.0,55
loam soil,40,35.0,56
loam soil,41,32.0,57
loam soil,42,29.0,58
loam soil,43,26.0,59
loam soil,44,23.0,60
loam soil,45,20.0,61
loam soil,46,17.0,62
loam soil,25,78.0,63
loam soil,26,75.0,64
loam soil,27,72.0,65
loam soil,28,69.0,66
loam soil,29,66.0,67
loam soil,30,63.0,68
loam soil,31,60.0,69
loam soil,32,57.0,70
loam soil,33,54.0,71
loam soil,34,51.0,72
loam soil,35,48.0,73
loam soil,36,45.0,74
loam soil,37,42.0,75
loam soil,38,39.0,76
loam soil,39,36.0,77
loam soil,40,33.0,78
loam soil,41,30.0,79
loam soil,42,27.0,80
loam soil,43,24.0,81
loam soil,44,21.0,82
loam soil,45,18.0,83
loam soil,46,15.0,84
loam soil,25,76.0,85
loam soil,26,73.0,86
loam soil,27,70.0,87
loam soil,28,67.0,88
loam soil,29,64.0,89
loam soil,30,61.0,90
loam soil,31,58.0,91
loam soil,32,55.0,92
loam soil,33,52.0,93
loam soil,34,49.0,94
loam soil,35,46.0,95
loam soil,36,43.0,96
loam soil,37,40.0,97
loam soil,38,37.0,98
loam soil,39,34.0,99
loam soil,40,31.0,100
loam soil,25,80.0,1
loam soil,26,77.0,2
loam soil,27,74.0,3
loam soil,28,71.0,4
loam soil,29,68.0,5
loam soil,30,65.0,6
loam soil,31,62.0,7
loam soil,32,59.0,8
loam soil,33,56.0,9
loam soil,34,53.0,10
loam soil,35,50.0,11
loam soil,36,47.0,12
loam soil,37,44.0,13
loam soil,38,41.0,14
loam soil,39,38.0,15
loam soil,40,35.0,16
loam soil,41,32.0,17
loam soil,42,29.0,18
loam soil,43,26.0,19
loam soil,44,23.0,20
loam soil,45,20.0,21
loam soil,46,17.0,22
loam soil,25,78.0,23
loam soil,26,75.0,24
loam soil,27,72.0,25
loam soil,28,69.0,26
loam soil,29,66.0,27
loam soil,30,63.0,28
loam soil,31,60.0,29
loam soil,32,57.0,30
loam soil,33,54.0,31
loam soil,34,51.0,32
loam soil,35,48.0,33
loam soil,36,45.0,34
loam soil,37,42.0,35
loam soil,38,39.0,36
loam soil,39,36.0,37
loam soil,40,33.0,38
loam soil,41,30.0,39
loam soil,42,27.0,40
loam soil,43,24.0,41
loam soil,44,21.0,42
loam soil,45,18.0,43
loam soil,46,15.0,44
loam soil,25,76.0,45
loam soil,26,73.0,46
loam soil,27,70.0,47
loam soil,28,67.0,48
loam soil,29,64.0,49
loam soil,30,61.0,50
loam soil,31,58.0,51
loam soil,32,55.0,52
loam soil,33,52.0,53
loam soil,34,49.0,54
loam soil,35,46.0,55
loam soil,36,43.0,56
loam soil,37,40.0,57
loam soil,38,37.0,58
loam soil,39,34.0,59
loam soil,40,31.0,60
loam soil,25,80.0,61
loam soil,26,77.0,62
loam soil,27,74.0,63
loam soil,28,71.0,64
loam soil,29,68.0,65
loam soil,30,65.0,66
loam soil,31,62.0,67
loam soil,32,59.0,68
loam soil,33,56.0,69
loam soil,34,53.0,70
loam soil,35,50.0,71
loam soil,36,47.0,72
loam soil,37,44.0,73
loam soil,38,41.0,74
loam soil,39,38.0,75
loam soil,40,35.0,76
loam soil,41,32.0,77
loam soil,42,29.0,78
loam soil,43,26.0,79
loam soil,44,23.0,80
loam soil,45,20.0,81
loam soil,46,17.0,82
loam soil,25,78.0,83
loam soil,26,75.0,84
loam soil,27,72.0,85
loam soil,28,69.0,86
loam soil,29,66.0,87
loam soil,30,63.0,88
loam soil,31,60.0,89
loam soil,32,57.0,90
loam soil,33,54.0,91
loam soil,34,51.0,92
loam soil,35,48.0,93
loam soil,36,45.0,94
loam soil,37,42.0,95
loam soil,38,39.0,96
loam soil,39,36.0,97
loam soil,40,33.0,98
loam soil,41,30.0,99
loam soil,42,27.0,100
loam soil,43,24.0,1
loam soil,44,21.0,2
loam soil,45,18.0,3
loam soil,46,15.0,4
loam soil,25,76.0,5
loam soil,26,73.0,6
loam soil,27,70.0,7
loam soil,28,67.0,8
loam soil,29,64.0,9
loam soil,30,61.0,10
loam soil,31,58.0,11
loam soil,32,55.0,12
loam soil,33,52.0,13
loam soil,34,49.0,14
loam soil,35,46.0,15
loam soil,36,43.0,16
loam soil,37,40.0,17
loam soil,38,37.0,18
loam soil,39,34.0,19
loam soil,40,31.0,20
loam soil,25,80.0,21
loam soil,26,77.0,22
loam soil,27,74.0,23
loam soil,28,71.0,24
loam soil,29,68.0,25
loam soil,30,65.0,26
loam soil,31,62.0,27
loam soil,32,59.0,28
loam soil,33,56.0,29
loam soil,34,53.0,30
loam soil,35,50.0,31
loam soil,36,47.0,32
loam soil,37,44.0,33
loam soil,38,41.0,34
loam soil,39,38.0,35
loam soil,40,35.0,36
loam soil,41,32.0,37
loam soil,42,29.0,38
loam soil,43,26.0,39
loam soil,44,23.0,40
loam soil,45,20.0,41
loam soil,46,17.0,42
loam soil,25,78.0,43
loam soil,26,75.0,44
loam soil,27,72.0,45
loam soil,28,69.0,46
loam soil,29,66.0,47
loam soil,30,63.0,48
loam soil,31,60.0,49
loam soil,32,57.0,50
loam soil,33,54.0,51
loam soil,34,51.0,52
loam soil,35,48.0,53
loam soil,36,45.0,54
loam soil,37,42.0,55
loam soil,38,39.0,56
loam soil,39,36.0,57
loam soil,40,33.0,58
loam soil,41,30.0,59
loam soil,42,27.0,60
loam soil,43,24.0,61
loam soil,44,21.0,62
loam soil,45,18.0,63
loam soil,46,15.0,64
loam soil,25,76.0,65
loam soil,26,73.0,66
loam soil,27,70.0,67
loam soil,28,67.0,68
loam soil,29,64.0,69
loam soil,30,61.0,70
loam soil,31,58.0,71
loam soil,32,55.0,72
loam soil,33,52.0,73
loam soil,34,49.0,74
loam soil,35,46.0,75
loam soil,36,43.0,76
loam soil,37,40.0,77
loam soil,38,37.0,78
loam soil,39,34.0,79
loam soil,40,31.0,80
loam soil,25,80.0,81
loam soil,26,77.0,82
