dataset_source,dataset_origin,plant_name,temperature,humidity,soil_moisture,soil_ph,wind_speed,country,state,city,hemisphere,is_tropical_country,temperature_f,temperature_range,hot_day,cold_day,optimal_temperature,humidity_level,high_humidity,low_humidity,optimal_humidity,soil_status,dry_soil,wet_soil,optimal_soil,irrigation_score,irrigation_needed,irrigation_priority,watering_needed,water_stress,dryness_index,heat_index,evaporation_risk,good_growing_conditions
tomato irrigation dataset,external,tomato,30.72,94.02,609.73,2.88,1.61,Unknown,Unknown,Unknown,Unknown,0,87.296,5.719999999999999,1,0,0,High,1,0,0,Wet,0,1,0,-482.76,0,Low,0,0.0503004601051201,21.317999999999998,40.122,-147.43666666666667,0
tomato irrigation dataset,external,tomato,20.1,62.02,547.34,2.2,3.53,Unknown,Unknown,Unknown,Unknown,0,68.18,-4.899999999999999,0,0,1,Normal,0,0,1,Wet,0,1,0,-416.07,0,Low,0,0.03665608928766823,13.898000000000001,26.302000000000003,-123.05333333333334,0
tomato irrigation dataset,external,tomato,25.82,81.57,223.77,2.73,3.15,Unknown,Unknown,Unknown,Unknown,0,78.476,0.8200000000000003,0,0,1,High,1,0,0,Wet,0,1,0,-95.74,0,Low,0,0.1148729812697424,17.663,33.977000000000004,-17.900000000000002,0
tomato irrigation dataset,external,tomato,24.0,77.33,356.69,5.99,2.37,Unknown,Unknown,Unknown,Unknown,0,75.2,-1.0,0,0,1,High,0,0,0,Wet,0,1,0,-228.42,0,Low,0,0.06709720707875534,16.267,31.733,-62.00666666666666,0
tomato irrigation dataset,external,tomato,30.92,68.07,121.58,2.92,2.45,Unknown,Unknown,Unknown,Unknown,0,87.656,5.920000000000002,1,0,0,Normal,0,0,1,Wet,0,1,0,15.93,0,Low,0,0.252243432860173,24.113000000000003,37.727000000000004,24.063333333333336,0
tomato irrigation dataset,external,tomato,19.47,78.73,585.81,2.95,3.74,Unknown,Unknown,Unknown,Unknown,0,67.04599999999999,-5.530000000000001,0,0,0,High,0,0,0,Wet,0,1,0,-461.73,0,Low,0,0.033179393670864504,11.596999999999998,27.343,-141.86666666666665,0
tomato irrigation dataset,external,tomato,31.76,62.31,257.04,4.48,3.78,Unknown,Unknown,Unknown,Unknown,0,89.168,6.760000000000002,1,0,0,Normal,0,0,1,Wet,0,1,0,-116.56,0,Low,0,0.12308169276081227,25.529000000000003,37.991,-18.610000000000003,0
tomato irrigation dataset,external,tomato,30.26,79.38,168.15,6.13,3.34,Unknown,Unknown,Unknown,Unknown,0,86.468,5.260000000000002,1,0,0,High,0,0,0,Wet,0,1,0,-35.69,0,Low,0,0.17889447236180905,22.322000000000003,38.198,4.330000000000003,0
tomato irrigation dataset,external,tomato,19.03,89.91,503.25,2.84,4.05,Unknown,Unknown,Unknown,Unknown,0,66.254,-5.969999999999999,0,0,0,High,1,0,0,Wet,0,1,0,-383.99,0,Low,0,0.037739216658403574,10.039000000000001,28.021,-118.36666666666667,0
tomato irrigation dataset,external,tomato,24.87,64.93,247.08,3.57,3.51,Unknown,Unknown,Unknown,Unknown,0,76.766,-0.129999999999999,0,0,1,Normal,0,0,1,Wet,0,1,0,-113.16,0,Low,0,0.10024991938084489,18.377000000000002,31.363000000000003,-20.75666666666667,0
tomato irrigation dataset,external,tomato,28.05,71.39,438.42,5.3,3.5,Unknown,Unknown,Unknown,Unknown,0,82.49000000000001,3.0500000000000007,0,0,1,High,0,0,0,Wet,0,1,0,-304.54,0,Low,0,0.06383414500933048,20.911,35.189,-84.57000000000001,0
tomato irrigation dataset,external,tomato,28.33,82.09,213.5,2.75,1.92,Unknown,Unknown,Unknown,Unknown,0,82.994,3.3299999999999983,0,0,1,High,1,0,0,Wet,0,1,0,-83.67,0,Low,0,0.13207459207459207,20.121,36.539,-12.976666666666668,0
tomato irrigation dataset,external,tomato,30.69,72.58,578.26,5.26,4.11,Unknown,Unknown,Unknown,Unknown,0,87.242,5.690000000000001,1,0,0,High,0,0,0,Wet,0,1,0,-442.74,0,Low,0,0.05298139004937334,23.432000000000002,37.948,-129.82,0
tomato irrigation dataset,external,tomato,29.2,74.53,689.54,5.7,4.03,Unknown,Unknown,Unknown,Unknown,0,84.56,4.199999999999999,0,0,1,High,0,0,0,Wet,0,1,0,-555.99,0,Low,0,0.042285747386103634,21.747,36.653,-168.55666666666664,0
tomato irrigation dataset,external,tomato,22.35,71.85,182.35,6.5,3.46,Unknown,Unknown,Unknown,Unknown,0,72.23,-2.6499999999999986,0,0,1,High,0,0,0,Wet,0,1,0,-53.21,0,Low,0,0.12189800927188439,15.165000000000003,29.535,-3.166666666666662,0
tomato irrigation dataset,external,tomato,24.98,76.89,608.02,5.72,2.84,Unknown,Unknown,Unknown,Unknown,0,76.964,-0.019999999999999574,0,0,1,High,0,0,0,Wet,0,1,0,-478.79,0,Low,0,0.041016715378805295,17.291,32.669,-144.98333333333332,0
tomato irrigation dataset,external,tomato,27.83,73.06,404.08,3.68,1.99,Unknown,Unknown,Unknown,Unknown,0,82.094,2.8299999999999983,0,0,1,High,0,0,0,Wet,0,1,0,-271.04,0,Low,0,0.06870247852276093,20.523999999999997,35.135999999999996,-73.82666666666667,0
tomato irrigation dataset,external,tomato,19.94,65.05,149.82,4.7,1.13,Unknown,Unknown,Unknown,Unknown,0,67.892,-5.059999999999999,0,0,0,Normal,0,0,1,Wet,0,1,0,-19.89,0,Low,0,0.1322105821509084,13.435000000000002,26.445,8.336666666666673,0
tomato irrigation dataset,external,tomato,20.72,66.96,422.36,5.46,3.01,Unknown,Unknown,Unknown,Unknown,0,69.29599999999999,-4.280000000000001,0,0,1,Normal,0,0,1,Wet,0,1,0,-292.57,0,Low,0,0.04894179894179894,14.024,27.415999999999997,-82.62666666666667,0
tomato irrigation dataset,external,tomato,24.73,62.77,399.52,3.32,2.02,Unknown,Unknown,Unknown,Unknown,0,76.514,-0.2699999999999996,0,0,1,Normal,0,0,1,Wet,0,1,0,-264.84,0,Low,0,0.06174473184859683,18.453,31.007,-70.94333333333333,0
tomato irrigation dataset,external,tomato,22.18,76.37,637.02,3.61,2.2,Unknown,Unknown,Unknown,Unknown,0,71.924,-2.8200000000000003,0,0,1,High,0,0,0,Wet,0,1,0,-509.82,0,Low,0,0.034763800507821074,14.543,29.817,-156.34333333333333,0
tomato irrigation dataset,external,tomato,30.08,89.59,317.43,6.51,3.62,Unknown,Unknown,Unknown,Unknown,0,86.14399999999999,5.079999999999998,1,0,0,High,1,0,0,Wet,0,1,0,-189.2,0,Low,0,0.09446346135728417,21.121,39.039,-48.95333333333334,0
tomato irrigation dataset,external,tomato,26.21,63.17,559.35,5.12,3.29,Unknown,Unknown,Unknown,Unknown,0,79.178,1.2100000000000009,0,0,1,Normal,0,0,1,Wet,0,1,0,-423.65,0,Low,0,0.046774337467654144,19.893,32.527,-123.36666666666667,0
tomato irrigation dataset,external,tomato,22.88,83.06,196.74,6.01,3.76,Unknown,Unknown,Unknown,Unknown,0,73.184,-2.120000000000001,0,0,1,High,1,0,0,Wet,0,1,0,-71.66,0,Low,0,0.11570749468999696,14.573999999999998,31.186,-11.346666666666671,0
tomato irrigation dataset,external,tomato,29.88,74.71,345.33,2.2,2.71,Unknown,Unknown,Unknown,Unknown,0,85.784,4.879999999999999,0,0,1,High,0,0,0,Wet,0,1,0,-211.31,0,Low,0,0.08627609505385038,22.409,37.351,-53.426666666666655,0
tomato irrigation dataset,external,tomato,29.27,90.5,432.83,6.35,3.51,Unknown,Unknown,Unknown,Unknown,0,84.686,4.27,0,0,1,High,1,0,0,Wet,0,1,0,-305.61,0,Low,0,0.06746882419380863,20.22,38.32,-88.26333333333332,0
tomato irrigation dataset,external,tomato,31.98,72.72,225.28,3.99,3.53,Unknown,Unknown,Unknown,Unknown,0,89.564,6.98,1,0,0,High,0,0,0,Wet,0,1,0,-88.78,0,Low,0,0.1413293264981439,24.708,39.252,-11.346666666666664,0
tomato irrigation dataset,external,tomato,29.86,84.31,234.71,4.8,2.79,Unknown,Unknown,Unknown,Unknown,0,85.748,4.859999999999999,0,0,1,High,1,0,0,Wet,0,1,0,-104.55,0,Low,0,0.12668109117135462,21.429,38.291,-19.76666666666667,0
tomato irrigation dataset,external,tomato,23.8,73.97,262.3,2.2,1.96,Unknown,Unknown,Unknown,Unknown,0,74.84,-1.1999999999999993,0,0,1,High,0,0,0,Wet,0,1,0,-132.85,0,Low,0,0.09039118875807065,16.403,31.197000000000003,-29.556666666666672,0
tomato irrigation dataset,external,tomato,19.78,78.97,550.82,6.87,2.52,Unknown,Unknown,Unknown,Unknown,0,67.604,-5.219999999999999,0,0,0,High,0,0,0,Wet,0,1,0,-426.58,0,Low,0,0.03584502192744011,11.883000000000001,27.677,-130.07666666666668,0
tomato irrigation dataset,external,tomato,29.77,87.12,667.22,6.5,1.81,Unknown,Unknown,Unknown,Unknown,0,85.586,4.77,0,0,1,High,1,0,0,Wet,0,1,0,-538.25,0,Low,0,0.044551195713986406,21.058,38.482,-164.93333333333337,0
tomato irrigation dataset,external,tomato,18.84,93.87,193.75,5.57,3.38,Unknown,Unknown,Unknown,Unknown,0,65.912,-6.16,0,0,0,High,1,0,0,Wet,0,1,0,-76.23,0,Low,0,0.09673940949935815,9.453,28.227,-16.64666666666667,0
tomato irrigation dataset,external,tomato,22.9,64.72,437.81,5.78,2.03,Unknown,Unknown,Unknown,Unknown,0,73.22,-2.1000000000000014,0,0,1,Normal,0,0,1,Wet,0,1,0,-305.38,0,Low,0,0.05218659556527882,16.427999999999997,29.372,-85.57666666666667,0
tomato irrigation dataset,external,tomato,30.88,78.52,205.32,4.09,4.07,Unknown,Unknown,Unknown,Unknown,0,87.584,5.879999999999999,1,0,0,High,0,0,0,Wet,0,1,0,-72.02,0,Low,0,0.14967041488949206,23.028,38.732,-7.359999999999995,0
tomato irrigation dataset,external,tomato,31.45,64.63,151.47,2.15,2.25,Unknown,Unknown,Unknown,Unknown,0,88.61,6.449999999999999,1,0,0,Normal,0,0,1,Wet,0,1,0,-12.16,0,Low,0,0.20627008591854135,24.987000000000002,37.913,15.600000000000003,0
tomato irrigation dataset,external,tomato,26.97,61.07,142.89,4.44,4.06,Unknown,Unknown,Unknown,Unknown,0,80.54599999999999,1.9699999999999989,0,0,1,Normal,0,0,1,Wet,0,1,0,-5.74,0,Low,0,0.1874348460629648,20.863,33.077,16.660000000000007,0
tomato irrigation dataset,external,tomato,27.64,86.18,368.77,4.12,3.68,Unknown,Unknown,Unknown,Unknown,0,81.752,2.6400000000000006,0,0,1,High,1,0,0,Wet,0,1,0,-241.13,0,Low,0,0.07474916840197962,19.022,36.258,-66.55666666666666,0
tomato irrigation dataset,external,tomato,18.59,94.41,366.69,3.98,2.18,Unknown,Unknown,Unknown,Unknown,0,65.462,-6.41,0,0,0,High,1,0,0,Wet,0,1,0,-249.58,0,Low,0,0.05055889472109658,9.149000000000001,28.031,-74.64,0
tomato irrigation dataset,external,tomato,25.2,80.84,505.23,2.13,1.44,Unknown,Unknown,Unknown,Unknown,0,77.36,0.1999999999999993,0,0,1,High,1,0,0,Wet,0,1,0,-377.41,0,Low,0,0.049779744384963354,17.116,33.284,-111.89,0
tomato irrigation dataset,external,tomato,25.66,62.54,346.16,2.88,1.89,Unknown,Unknown,Unknown,Unknown,0,78.188,0.6600000000000001,0,0,1,Normal,0,0,1,Wet,0,1,0,-210.65,0,Low,0,0.07391404539693512,19.406,31.914,-52.46000000000001,0
tomato irrigation dataset,external,tomato,22.76,62.16,253.24,5.42,2.09,Unknown,Unknown,Unknown,Unknown,0,72.968,-2.2399999999999984,0,0,1,Normal,0,0,1,Wet,0,1,0,-119.9,0,Low,0,0.08952171176840781,16.544000000000004,28.976000000000003,-23.293333333333333,0
tomato irrigation dataset,external,tomato,18.96,71.01,175.86,6.0,1.08,Unknown,Unknown,Unknown,Unknown,0,66.128,-6.039999999999999,0,0,0,High,0,0,0,Wet,0,1,0,-49.1,0,Low,0,0.1072034377473708,11.859,26.061,-2.983333333333339,0
tomato irrigation dataset,external,tomato,21.2,73.33,451.27,4.55,1.36,Unknown,Unknown,Unknown,Unknown,0,70.16,-3.8000000000000007,0,0,1,High,0,0,0,Wet,0,1,0,-323.64,0,Low,0,0.046874654520529774,13.866999999999999,28.533,-94.06666666666666,0
tomato irrigation dataset,external,tomato,23.01,60.14,246.06,4.63,1.84,Unknown,Unknown,Unknown,Unknown,0,73.418,-1.9899999999999984,0,0,1,Normal,0,0,1,Wet,0,1,0,-111.71,0,Low,0,0.09313527078442484,16.996000000000002,29.024,-20.060000000000002,0
tomato irrigation dataset,external,tomato,24.09,89.49,338.75,3.0,3.84,Unknown,Unknown,Unknown,Unknown,0,75.362,-0.9100000000000001,0,0,1,High,1,0,0,Wet,0,1,0,-215.27,0,Low,0,0.07090507726269316,15.141,33.039,-60.02,0
tomato irrigation dataset,external,tomato,26.27,76.4,130.17,2.21,3.41,Unknown,Unknown,Unknown,Unknown,0,79.286,1.2699999999999996,0,0,1,High,0,0,0,Wet,0,1,0,0.29,0,Low,0,0.20027445299992377,18.63,33.91,15.323333333333332,0
tomato irrigation dataset,external,tomato,28.11,94.85,264.44,6.53,2.21,Unknown,Unknown,Unknown,Unknown,0,82.598,3.1099999999999994,0,0,1,High,1,0,0,Wet,0,1,0,-139.89,0,Low,0,0.10589963833634719,18.625,37.595,-34.35666666666666,0
tomato irrigation dataset,external,tomato,22.45,90.95,497.58,5.31,1.0,Unknown,Unknown,Unknown,Unknown,0,72.41,-2.5500000000000007,0,0,1,High,1,0,0,Wet,0,1,0,-376.0,0,Low,0,0.04502787917686229,13.354999999999999,31.545,-114.54333333333334,0
tomato irrigation dataset,external,tomato,22.61,77.53,191.42,5.07,1.32,Unknown,Unknown,Unknown,Unknown,0,72.69800000000001,-2.3900000000000006,0,0,1,High,0,0,0,Wet,0,1,0,-64.34,0,Low,0,0.1175033780272321,14.857,30.363,-7.909999999999997,0
tomato irrigation dataset,external,tomato,18.28,81.95,503.59,2.51,1.55,Unknown,Unknown,Unknown,Unknown,0,64.904,-6.719999999999999,0,0,0,High,1,0,0,Wet,0,1,0,-381.75,0,Low,0,0.03622743217265503,10.085,26.475,-116.32666666666665,0
tomato irrigation dataset,external,tomato,18.57,71.01,619.04,6.68,3.62,Unknown,Unknown,Unknown,Unknown,0,65.426,-6.43,0,0,0,High,0,0,0,Wet,0,1,0,-492.59,0,Low,0,0.029949680665763503,11.469,25.671,-150.97,0
tomato irrigation dataset,external,tomato,21.61,70.62,624.23,6.29,3.95,Unknown,Unknown,Unknown,Unknown,0,70.898,-3.3900000000000006,0,0,1,High,0,0,0,Wet,0,1,0,-495.19,0,Low,0,0.03456328071269772,14.547999999999998,28.672,-150.54333333333332,0
tomato irrigation dataset,external,tomato,28.36,64.56,211.29,2.02,3.33,Unknown,Unknown,Unknown,Unknown,0,83.048,3.3599999999999994,0,0,1,Normal,0,0,1,Wet,0,1,0,-74.43,0,Low,0,0.1335908427151538,21.904,34.816,-6.376666666666665,0
tomato irrigation dataset,external,tomato,26.8,79.09,391.05,4.83,3.36,Unknown,Unknown,Unknown,Unknown,0,80.24000000000001,1.8000000000000007,0,0,1,High,0,0,0,Wet,0,1,0,-261.25,0,Low,0,0.06835862772605535,18.891,34.709,-72.18,0
tomato irrigation dataset,external,tomato,28.78,62.86,638.85,6.75,1.12,Unknown,Unknown,Unknown,Unknown,0,83.804,3.780000000000001,0,0,1,Normal,0,0,1,Wet,0,1,0,-500.97,0,Low,0,0.04497929202156756,22.494,35.066,-148.05,0
tomato irrigation dataset,external,tomato,28.76,75.64,543.36,6.28,2.93,Unknown,Unknown,Unknown,Unknown,0,83.768,3.7600000000000016,0,0,1,High,0,0,0,Wet,0,1,0,-410.61,0,Low,0,0.05283268425306782,21.196,36.324,-120.49333333333334,0
tomato irrigation dataset,external,tomato,29.99,71.26,622.5,6.6,2.06,Unknown,Unknown,Unknown,Unknown,0,85.982,4.989999999999998,0,0,1,High,0,0,0,Wet,0,1,0,-487.01,0,Low,0,0.04809943865276664,22.863999999999997,37.116,-144.59333333333333,0
tomato irrigation dataset,external,tomato,28.08,87.67,344.4,4.41,1.18,Unknown,Unknown,Unknown,Unknown,0,82.544,3.0799999999999983,0,0,1,High,1,0,0,Wet,0,1,0,-217.0,0,Low,0,0.08129704690214244,19.313,36.847,-58.636666666666656,0
tomato irrigation dataset,external,tomato,31.71,73.35,409.43,4.98,2.84,Unknown,Unknown,Unknown,Unknown,0,89.078,6.710000000000001,1,0,0,High,0,0,0,Wet,0,1,0,-273.4,0,Low,0,0.0772604341787881,24.375,39.045,-73.12,0
tomato irrigation dataset,external,tomato,30.58,91.55,639.17,6.64,2.89,Unknown,Unknown,Unknown,Unknown,0,87.044,5.579999999999998,1,0,0,High,1,0,0,Wet,0,1,0,-511.33,0,Low,0,0.04776856147585798,21.424999999999997,39.735,-156.51999999999998,0
tomato irrigation dataset,external,tomato,26.21,66.63,368.83,5.88,3.55,Unknown,Unknown,Unknown,Unknown,0,79.178,1.2100000000000009,0,0,1,Normal,0,0,1,Wet,0,1,0,-234.51,0,Low,0,0.07087039991347377,19.547,32.873000000000005,-61.01333333333332,0
tomato irrigation dataset,external,tomato,26.23,92.57,508.7,4.06,2.29,Unknown,Unknown,Unknown,Unknown,0,79.214,1.2300000000000004,0,0,1,High,1,0,0,Wet,0,1,0,-384.74,0,Low,0,0.05146164410437513,16.973,35.487,-116.27,0
tomato irrigation dataset,external,tomato,18.48,80.77,366.26,3.66,3.19,Unknown,Unknown,Unknown,Unknown,0,65.264,-6.52,0,0,0,High,1,0,0,Wet,0,1,0,-243.78,0,Low,0,0.050318575396177095,10.403,26.557000000000002,-70.02333333333333,0
tomato irrigation dataset,external,tomato,31.98,64.21,530.64,3.36,3.54,Unknown,Unknown,Unknown,Unknown,0,89.564,6.98,1,0,0,Normal,0,0,1,Wet,0,1,0,-390.74,0,Low,0,0.06015348732224814,25.559,38.400999999999996,-110.29666666666667,0
tomato irrigation dataset,external,tomato,19.84,77.58,475.67,3.47,3.52,Unknown,Unknown,Unknown,Unknown,0,67.712,-5.16,0,0,0,High,0,0,0,Wet,0,1,0,-350.83,0,Low,0,0.04162208655883525,12.082,27.598,-104.52333333333333,0
tomato irrigation dataset,external,tomato,28.36,69.38,376.13,3.41,2.4,Unknown,Unknown,Unknown,Unknown,0,83.048,3.3599999999999994,0,0,1,Normal,0,0,1,Wet,0,1,0,-241.19,0,Low,0,0.0751995333174237,21.422,35.298,-62.93,0
tomato irrigation dataset,external,tomato,29.49,86.22,438.43,5.22,2.68,Unknown,Unknown,Unknown,Unknown,0,85.082,4.489999999999998,0,0,1,High,1,0,0,Wet,0,1,0,-309.33,0,Low,0,0.06710966479302732,20.868,38.111999999999995,-88.55666666666667,0
tomato irrigation dataset,external,tomato,23.22,82.8,466.93,4.79,1.84,Unknown,Unknown,Unknown,Unknown,0,73.79599999999999,-1.7800000000000011,0,0,1,High,1,0,0,Wet,0,1,0,-341.47,0,Low,0,0.04962280683008142,14.94,31.5,-101.09666666666668,0
tomato irrigation dataset,external,tomato,20.76,62.2,629.85,2.84,3.33,Unknown,Unknown,Unknown,Unknown,0,69.368,-4.239999999999998,0,0,1,Normal,0,0,1,Wet,0,1,0,-498.12,0,Low,0,0.03290798129507807,14.540000000000001,26.980000000000004,-150.17666666666668,0
tomato irrigation dataset,external,tomato,19.38,74.61,512.59,2.09,1.91,Unknown,Unknown,Unknown,Unknown,0,66.884,-5.620000000000001,0,0,0,High,0,0,0,Wet,0,1,0,-386.93,0,Low,0,0.037734379563465016,11.918999999999999,26.841,-116.14666666666669,0
tomato irrigation dataset,external,tomato,28.48,91.05,533.98,3.14,2.17,Unknown,Unknown,Unknown,Unknown,0,83.264,3.4800000000000004,0,0,1,High,1,0,0,Wet,0,1,0,-407.62,0,Low,0,0.053235634977008485,19.375,37.585,-122.69000000000001,0
tomato irrigation dataset,external,tomato,24.34,74.27,682.56,2.73,1.56,Unknown,Unknown,Unknown,Unknown,0,75.812,-0.6600000000000001,0,0,1,High,0,0,0,Wet,0,1,0,-552.8,0,Low,0,0.03560770086020247,16.913,31.767,-169.38333333333333,0
tomato irrigation dataset,external,tomato,27.99,86.03,159.24,3.06,1.3,Unknown,Unknown,Unknown,Unknown,0,82.382,2.9899999999999984,0,0,1,High,1,0,0,Wet,0,1,0,-31.26,0,Low,0,0.1746754867698452,19.387,36.592999999999996,3.569999999999993,0
tomato irrigation dataset,external,tomato,30.82,63.97,228.82,4.68,1.26,Unknown,Unknown,Unknown,Unknown,0,87.476,5.82,1,0,0,Normal,0,0,1,Wet,0,1,0,-89.75,0,Low,0,0.1341049517013315,24.423000000000002,37.217,-10.383333333333331,0
tomato irrigation dataset,external,tomato,20.05,90.34,304.51,6.67,1.48,Unknown,Unknown,Unknown,Unknown,0,68.09,-4.949999999999999,0,0,1,High,1,0,0,Wet,0,1,0,-184.61,0,Low,0,0.06562796635134693,11.016,29.084000000000003,-51.583333333333336,0
tomato irrigation dataset,external,tomato,30.87,77.59,668.72,5.76,1.73,Unknown,Unknown,Unknown,Unknown,0,87.566,5.870000000000001,1,0,0,High,0,0,0,Wet,0,1,0,-535.06,0,Low,0,0.046093889983873856,23.111,38.629000000000005,-161.52333333333334,0
tomato irrigation dataset,external,tomato,23.76,93.17,252.56,5.81,1.56,Unknown,Unknown,Unknown,Unknown,0,74.768,-1.2399999999999984,0,0,1,High,1,0,0,Wet,0,1,0,-130.82,0,Low,0,0.09370563180312352,14.443000000000001,33.077,-32.73666666666667,0
tomato irrigation dataset,external,tomato,22.27,78.81,447.75,4.14,2.32,Unknown,Unknown,Unknown,Unknown,0,72.086,-2.7300000000000004,0,0,1,High,0,0,0,Wet,0,1,0,-321.46,0,Low,0,0.049626740947075206,14.389,30.151,-94.00666666666666,0
tomato irrigation dataset,external,tomato,31.2,86.92,188.3,6.41,3.06,Unknown,Unknown,Unknown,Unknown,0,88.16,6.199999999999999,1,0,0,High,1,0,0,Wet,0,1,0,-58.11,0,Low,0,0.16481774960380347,22.508,39.891999999999996,-4.2733333333333405,0
tomato irrigation dataset,external,tomato,31.87,94.02,276.99,5.72,2.77,Unknown,Unknown,Unknown,Unknown,0,89.366,6.870000000000001,1,0,0,High,1,0,0,Wet,0,1,0,-149.1,0,Low,0,0.11464441166948451,22.468000000000004,41.272,-35.75666666666667,0
tomato irrigation dataset,external,tomato,20.78,85.53,280.14,6.25,3.2,Unknown,Unknown,Unknown,Unknown,0,69.404,-4.219999999999999,0,0,1,High,1,0,0,Wet,0,1,0,-157.73,0,Low,0,0.0739133527779754,12.227,29.333000000000002,-41.37,0
tomato irrigation dataset,external,tomato,27.2,80.2,530.91,4.9,3.76,Unknown,Unknown,Unknown,Unknown,0,80.96,2.1999999999999993,0,0,1,High,1,0,0,Wet,0,1,0,-401.23,0,Low,0,0.051136470455528195,19.18,35.22,-118.90333333333332,0
tomato irrigation dataset,external,tomato,19.49,72.83,183.12,2.02,1.34,Unknown,Unknown,Unknown,Unknown,0,67.082,-5.510000000000002,0,0,0,High,0,0,0,Wet,0,1,0,-56.66,0,Low,0,0.1058548772539648,12.206999999999999,26.773,-5.656666666666666,0
tomato irrigation dataset,external,tomato,27.11,61.49,559.05,5.88,3.55,Unknown,Unknown,Unknown,Unknown,0,80.798,2.1099999999999994,0,0,1,Normal,0,0,1,Wet,0,1,0,-421.96,0,Low,0,0.048406392286403005,20.961,33.259,-122.10666666666664,0
tomato irrigation dataset,external,tomato,29.58,75.14,296.06,3.49,2.88,Unknown,Unknown,Unknown,Unknown,0,85.244,4.579999999999998,0,0,1,High,0,0,0,Wet,0,1,0,-162.45,0,Low,0,0.09957584326398707,22.066,37.094,-37.34666666666667,0
tomato irrigation dataset,external,tomato,27.58,74.44,545.41,4.02,2.24,Unknown,Unknown,Unknown,Unknown,0,81.64399999999999,2.5799999999999983,0,0,1,High,0,0,0,Wet,0,1,0,-413.12,0,Low,0,0.050474918101791694,20.136,35.024,-121.56333333333332,0
tomato irrigation dataset,external,tomato,23.84,88.81,332.61,2.09,2.55,Unknown,Unknown,Unknown,Unknown,0,74.912,-1.1600000000000001,0,0,1,High,1,0,0,Wet,0,1,0,-209.06,0,Low,0,0.0714606876292677,14.959,32.721000000000004,-57.913333333333334,0
tomato irrigation dataset,external,tomato,23.36,66.62,367.31,6.79,2.17,Unknown,Unknown,Unknown,Unknown,0,74.048,-1.6400000000000006,0,0,1,Normal,0,0,1,Wet,0,1,0,-235.27,0,Low,0,0.06342483234232033,16.698,30.022,-62.403333333333336,0
tomato irrigation dataset,external,tomato,23.5,85.99,192.98,3.87,3.72,Unknown,Unknown,Unknown,Unknown,0,74.3,-1.5,0,0,1,High,1,0,0,Wet,0,1,0,-68.58,0,Low,0,0.12114650994947933,14.901,32.099000000000004,-10.656666666666661,0
tomato irrigation dataset,external,tomato,26.26,61.31,181.97,3.88,3.18,Unknown,Unknown,Unknown,Unknown,0,79.268,1.2600000000000016,0,0,1,Normal,0,0,1,Wet,0,1,0,-45.49,0,Low,0,0.1435207957588676,20.129,32.391000000000005,3.080000000000003,0
tomato irrigation dataset,external,tomato,30.34,91.02,434.27,2.75,2.18,Unknown,Unknown,Unknown,Unknown,0,86.612,5.34,1,0,0,High,1,0,0,Wet,0,1,0,-306.41,0,Low,0,0.06970386197073081,21.238,39.442,-88.20333333333333,0
tomato irrigation dataset,external,tomato,31.01,83.38,489.5,4.1,2.05,Unknown,Unknown,Unknown,Unknown,0,87.81800000000001,6.010000000000002,1,0,0,High,1,0,0,Wet,0,1,0,-358.04,0,Low,0,0.06322120285423038,22.672000000000004,39.348,-103.62,0
tomato irrigation dataset,external,tomato,18.75,74.79,173.44,5.95,3.13,Unknown,Unknown,Unknown,Unknown,0,65.75,-6.25,0,0,0,High,0,0,0,Wet,0,1,0,-48.36,0,Low,0,0.10748681495069938,11.270999999999999,26.229,-3.576666666666668,0
